p,-U:0,-U:1,-U:2,T,U:0,U:1,U:2,alphaQGD,rho,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2
-1.89359e-02,-1.71979e-04,-1.68241e-05,0.00000e+00,1.99829e+00,1.71979e-04,1.68241e-05,0.00000e+00,5.00000e-01,1.00000e+03,1,0.00000e+00,3.00000e-01,0.00000e+00,2.00000e-03
-1.89436e-02,-1.27640e-04,-1.78763e-05,0.00000e+00,1.99780e+00,1.27640e-04,1.78763e-05,0.00000e+00,5.00000e-01,1.00000e+03,1,4.00000e-04,3.00000e-01,4.00000e-04,2.00000e-03
-1.89515e-02,-8.30697e-05,-1.89221e-05,0.00000e+00,1.99731e+00,8.30697e-05,1.89221e-05,0.00000e+00,5.00000e-01,1.00000e+03,1,8.00000e-04,3.00000e-01,8.00000e-04,2.00000e-03
-1.89597e-02,-3.82668e-05,-1.99615e-05,0.00000e+00,1.99683e+00,3.82668e-05,1.99615e-05,0.00000e+00,5.00000e-01,1.00000e+03,1,1.20000e-03,3.00000e-01,1.20000e-03,2.00000e-03
-1.89628e-02,3.43153e-05,-2.55410e-05,0.00000e+00,1.99600e+00,-3.43153e-05,2.55410e-05,0.00000e+00,5.00000e-01,1.00000e+03,1,1.60000e-03,3.00000e-01,1.60000e-03,2.00000e-03
-1.89636e-02,1.20887e-04,-3.33548e-05,0.00000e+00,1.99500e+00,-1.20887e-04,3.33548e-05,0.00000e+00,5.00000e-01,1.00000e+03,1,2.00000e-03,3.00000e-01,2.00000e-03,2.00000e-03
-1.89645e-02,2.07672e-04,-4.11229e-05,0.00000e+00,1.99399e+00,-2.07672e-04,4.11229e-05,0.00000e+00,5.00000e-01,1.00000e+03,1,2.40000e-03,3.00000e-01,2.40000e-03,2.00000e-03
-1.89685e-02,2.86474e-04,-4.92606e-05,0.00000e+00,1.99298e+00,-2.86474e-04,4.92606e-05,0.00000e+00,5.00000e-01,1.00000e+03,1,2.80000e-03,3.00000e-01,2.80000e-03,2.00000e-03
-1.89785e-02,3.48901e-04,-5.81716e-05,0.00000e+00,1.99195e+00,-3.48901e-04,5.81716e-05,0.00000e+00,5.00000e-01,1.00000e+03,1,3.20000e-03,3.00000e-01,3.20000e-03,2.00000e-03
-1.89886e-02,4.11243e-04,-6.70189e-05,0.00000e+00,1.99092e+00,-4.11243e-04,6.70189e-05,0.00000e+00,5.00000e-01,1.00000e+03,1,3.60000e-03,3.00000e-01,3.60000e-03,2.00000e-03
-1.89989e-02,4.73502e-04,-7.58024e-05,0.00000e+00,1.98989e+00,-4.73502e-04,7.58024e-05,0.00000e+00,5.00000e-01,1.00000e+03,1,4.00000e-03,3.00000e-01,4.00000e-03,2.00000e-03
-1.89883e-02,4.98619e-04,-8.26469e-05,0.00000e+00,1.98885e+00,-4.98619e-04,8.26469e-05,0.00000e+00,5.00000e-01,1.00000e+03,1,4.40000e-03,3.00000e-01,4.40000e-03,2.00000e-03
-1.89779e-02,5.23631e-04,-8.94304e-05,0.00000e+00,1.98782e+00,-5.23631e-04,8.94304e-05,0.00000e+00,5.00000e-01,1.00000e+03,1,4.80000e-03,3.00000e-01,4.80000e-03,2.00000e-03
-1.89676e-02,5.48538e-04,-9.61527e-05,0.00000e+00,1.98678e+00,-5.48538e-04,9.61527e-05,0.00000e+00,5.00000e-01,1.00000e+03,1,5.20000e-03,3.00000e-01,5.20000e-03,2.00000e-03
-1.89509e-02,5.59118e-04,-1.03079e-04,0.00000e+00,1.98574e+00,-5.59118e-04,1.03079e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,5.60000e-03,3.00000e-01,5.60000e-03,2.00000e-03
-1.89313e-02,5.62548e-04,-1.10076e-04,0.00000e+00,1.98469e+00,-5.62548e-04,1.10076e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,6.00000e-03,3.00000e-01,6.00000e-03,2.00000e-03
-1.89119e-02,5.65929e-04,-1.17010e-04,0.00000e+00,1.98365e+00,-5.65929e-04,1.17010e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,6.40000e-03,3.00000e-01,6.40000e-03,2.00000e-03
-1.88848e-02,5.66682e-04,-1.23668e-04,0.00000e+00,1.98260e+00,-5.66682e-04,1.23668e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,6.80000e-03,3.00000e-01,6.80000e-03,2.00000e-03
-1.88420e-02,5.62253e-04,-1.29837e-04,0.00000e+00,1.98156e+00,-5.62253e-04,1.29837e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,7.20000e-03,3.00000e-01,7.20000e-03,2.00000e-03
-1.87993e-02,5.57818e-04,-1.35949e-04,0.00000e+00,1.98051e+00,-5.57818e-04,1.35949e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,7.60000e-03,3.00000e-01,7.60000e-03,2.00000e-03
-1.87568e-02,5.53375e-04,-1.42003e-04,0.00000e+00,1.97947e+00,-5.53375e-04,1.42003e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,8.00000e-03,3.00000e-01,8.00000e-03,2.00000e-03
-1.87019e-02,5.47431e-04,-1.48547e-04,0.00000e+00,1.97842e+00,-5.47431e-04,1.48547e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,8.40000e-03,3.00000e-01,8.40000e-03,2.00000e-03
-1.86471e-02,5.41496e-04,-1.55035e-04,0.00000e+00,1.97738e+00,-5.41496e-04,1.55035e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,8.80000e-03,3.00000e-01,8.80000e-03,2.00000e-03
-1.85923e-02,5.35572e-04,-1.61465e-04,0.00000e+00,1.97633e+00,-5.35572e-04,1.61465e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,9.20000e-03,3.00000e-01,9.20000e-03,2.00000e-03
-1.85250e-02,5.29642e-04,-1.67757e-04,0.00000e+00,1.97529e+00,-5.29642e-04,1.67757e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,9.60000e-03,3.00000e-01,9.60000e-03,2.00000e-03
-1.84514e-02,5.23716e-04,-1.73955e-04,0.00000e+00,1.97425e+00,-5.23716e-04,1.73954e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,1.00000e-02,3.00000e-01,1.00000e-02,2.00000e-03
-1.83778e-02,5.17803e-04,-1.80098e-04,0.00000e+00,1.97321e+00,-5.17803e-04,1.80098e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,1.04000e-02,3.00000e-01,1.04000e-02,2.00000e-03
-1.83005e-02,5.11882e-04,-1.86309e-04,0.00000e+00,1.97217e+00,-5.11882e-04,1.86309e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,1.08000e-02,3.00000e-01,1.08000e-02,2.00000e-03
-1.82157e-02,5.05932e-04,-1.92711e-04,0.00000e+00,1.97113e+00,-5.05932e-04,1.92711e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,1.12000e-02,3.00000e-01,1.12000e-02,2.00000e-03
-1.81308e-02,4.99991e-04,-1.99059e-04,0.00000e+00,1.97009e+00,-4.99991e-04,1.99059e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,1.16000e-02,3.00000e-01,1.16000e-02,2.00000e-03
-1.80458e-02,4.94058e-04,-2.05354e-04,0.00000e+00,1.96905e+00,-4.94058e-04,2.05354e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,1.20000e-02,3.00000e-01,1.20000e-02,2.00000e-03
-1.79472e-02,4.87743e-04,-2.11581e-04,0.00000e+00,1.96802e+00,-4.87743e-04,2.11581e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,1.24000e-02,3.00000e-01,1.24000e-02,2.00000e-03
-1.78486e-02,4.81432e-04,-2.17758e-04,0.00000e+00,1.96699e+00,-4.81432e-04,2.17758e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,1.28000e-02,3.00000e-01,1.28000e-02,2.00000e-03
-1.77499e-02,4.75126e-04,-2.23885e-04,0.00000e+00,1.96595e+00,-4.75126e-04,2.23885e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,1.32000e-02,3.00000e-01,1.32000e-02,2.00000e-03
-1.76449e-02,4.68502e-04,-2.30098e-04,0.00000e+00,1.96492e+00,-4.68502e-04,2.30098e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,1.36000e-02,3.00000e-01,1.36000e-02,2.00000e-03
-1.75367e-02,4.61719e-04,-2.36331e-04,0.00000e+00,1.96389e+00,-4.61719e-04,2.36331e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,1.40000e-02,3.00000e-01,1.40000e-02,2.00000e-03
-1.74284e-02,4.54937e-04,-2.42516e-04,0.00000e+00,1.96285e+00,-4.54936e-04,2.42516e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,1.44000e-02,3.00000e-01,1.44000e-02,2.00000e-03
-1.73165e-02,4.47990e-04,-2.48657e-04,0.00000e+00,1.96182e+00,-4.47990e-04,2.48657e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,1.48000e-02,3.00000e-01,1.48000e-02,2.00000e-03
-1.71978e-02,4.40714e-04,-2.54763e-04,0.00000e+00,1.96079e+00,-4.40714e-04,2.54763e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,1.52000e-02,3.00000e-01,1.52000e-02,2.00000e-03
-1.70789e-02,4.33435e-04,-2.60823e-04,0.00000e+00,1.95976e+00,-4.33435e-04,2.60823e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,1.56000e-02,3.00000e-01,1.56000e-02,2.00000e-03
-1.69582e-02,4.26073e-04,-2.66829e-04,0.00000e+00,1.95873e+00,-4.26073e-04,2.66829e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,1.60000e-02,3.00000e-01,1.60000e-02,2.00000e-03
-1.68283e-02,4.18216e-04,-2.72899e-04,0.00000e+00,1.95771e+00,-4.18216e-04,2.72899e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,1.64000e-02,3.00000e-01,1.64000e-02,2.00000e-03
-1.66982e-02,4.10359e-04,-2.78924e-04,0.00000e+00,1.95668e+00,-4.10359e-04,2.78924e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,1.68000e-02,3.00000e-01,1.68000e-02,2.00000e-03
-1.65679e-02,4.02503e-04,-2.84904e-04,0.00000e+00,1.95565e+00,-4.02503e-04,2.84904e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,1.72000e-02,3.00000e-01,1.72000e-02,2.00000e-03
-1.64321e-02,3.94389e-04,-2.90856e-04,0.00000e+00,1.95463e+00,-3.94389e-04,2.90856e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,1.76000e-02,3.00000e-01,1.76000e-02,2.00000e-03
-1.62934e-02,3.86145e-04,-2.96774e-04,0.00000e+00,1.95360e+00,-3.86145e-04,2.96774e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,1.80000e-02,3.00000e-01,1.80000e-02,2.00000e-03
-1.61545e-02,3.77899e-04,-3.02650e-04,0.00000e+00,1.95258e+00,-3.77899e-04,3.02650e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,1.84000e-02,3.00000e-01,1.84000e-02,2.00000e-03
-1.60132e-02,3.69537e-04,-3.08505e-04,0.00000e+00,1.95155e+00,-3.69537e-04,3.08505e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,1.88000e-02,3.00000e-01,1.88000e-02,2.00000e-03
-1.58672e-02,3.60944e-04,-3.14363e-04,0.00000e+00,1.95053e+00,-3.60944e-04,3.14363e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,1.92000e-02,3.00000e-01,1.92000e-02,2.00000e-03
-1.57209e-02,3.52347e-04,-3.20182e-04,0.00000e+00,1.94950e+00,-3.52347e-04,3.20182e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,1.96000e-02,3.00000e-01,1.96000e-02,2.00000e-03
-1.55743e-02,3.43746e-04,-3.25963e-04,0.00000e+00,1.94848e+00,-3.43746e-04,3.25963e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,2.00000e-02,3.00000e-01,2.00000e-02,2.00000e-03
-1.54209e-02,3.34822e-04,-3.31717e-04,0.00000e+00,1.94745e+00,-3.34822e-04,3.31717e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,2.04000e-02,3.00000e-01,2.04000e-02,2.00000e-03
-1.52672e-02,3.25892e-04,-3.37436e-04,0.00000e+00,1.94643e+00,-3.25892e-04,3.37436e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,2.08000e-02,3.00000e-01,2.08000e-02,2.00000e-03
-1.51132e-02,3.16955e-04,-3.43119e-04,0.00000e+00,1.94541e+00,-3.16955e-04,3.43119e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,2.12000e-02,3.00000e-01,2.12000e-02,2.00000e-03
-1.49551e-02,3.07824e-04,-3.48781e-04,0.00000e+00,1.94439e+00,-3.07824e-04,3.48781e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,2.16000e-02,3.00000e-01,2.16000e-02,2.00000e-03
-1.47948e-02,2.98590e-04,-3.54416e-04,0.00000e+00,1.94337e+00,-2.98590e-04,3.54416e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,2.20000e-02,3.00000e-01,2.20000e-02,2.00000e-03
-1.46340e-02,2.89348e-04,-3.60020e-04,0.00000e+00,1.94235e+00,-2.89348e-04,3.60020e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,2.24000e-02,3.00000e-01,2.24000e-02,2.00000e-03
-1.44712e-02,2.80013e-04,-3.65587e-04,0.00000e+00,1.94132e+00,-2.80013e-04,3.65587e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,2.28000e-02,3.00000e-01,2.28000e-02,2.00000e-03
-1.43046e-02,2.70501e-04,-3.71116e-04,0.00000e+00,1.94031e+00,-2.70501e-04,3.71116e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,2.32000e-02,3.00000e-01,2.32000e-02,2.00000e-03
-1.41375e-02,2.60978e-04,-3.76617e-04,0.00000e+00,1.93929e+00,-2.60978e-04,3.76617e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,2.36000e-02,3.00000e-01,2.36000e-02,2.00000e-03
-1.39699e-02,2.51443e-04,-3.82090e-04,0.00000e+00,1.93827e+00,-2.51443e-04,3.82090e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,2.40000e-02,3.00000e-01,2.40000e-02,2.00000e-03
-1.37976e-02,2.41688e-04,-3.87514e-04,0.00000e+00,1.93725e+00,-2.41688e-04,3.87514e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,2.44000e-02,3.00000e-01,2.44000e-02,2.00000e-03
-1.36248e-02,2.31919e-04,-3.92915e-04,0.00000e+00,1.93623e+00,-2.31919e-04,3.92915e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,2.48000e-02,3.00000e-01,2.48000e-02,2.00000e-03
-1.34514e-02,2.22135e-04,-3.98291e-04,0.00000e+00,1.93521e+00,-2.22135e-04,3.98291e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,2.52000e-02,3.00000e-01,2.52000e-02,2.00000e-03
-1.32752e-02,2.12226e-04,-4.03612e-04,0.00000e+00,1.93420e+00,-2.12226e-04,4.03612e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,2.56000e-02,3.00000e-01,2.56000e-02,2.00000e-03
-1.30971e-02,2.02245e-04,-4.08898e-04,0.00000e+00,1.93318e+00,-2.02245e-04,4.08898e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,2.60000e-02,3.00000e-01,2.60000e-02,2.00000e-03
-1.29172e-02,1.92189e-04,-4.14141e-04,0.00000e+00,1.93217e+00,-1.92189e-04,4.14141e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,2.64000e-02,3.00000e-01,2.64000e-02,2.00000e-03
-1.27356e-02,1.82066e-04,-4.19335e-04,0.00000e+00,1.93115e+00,-1.82066e-04,4.19335e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,2.68000e-02,3.00000e-01,2.68000e-02,2.00000e-03
-1.25516e-02,1.71851e-04,-4.24469e-04,0.00000e+00,1.93014e+00,-1.71851e-04,4.24469e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,2.72000e-02,3.00000e-01,2.72000e-02,2.00000e-03
-1.23671e-02,1.61623e-04,-4.29584e-04,0.00000e+00,1.92913e+00,-1.61623e-04,4.29584e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,2.76000e-02,3.00000e-01,2.76000e-02,2.00000e-03
-1.21821e-02,1.51382e-04,-4.34681e-04,0.00000e+00,1.92811e+00,-1.51382e-04,4.34681e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,2.80000e-02,3.00000e-01,2.80000e-02,2.00000e-03
-1.19945e-02,1.41051e-04,-4.39679e-04,0.00000e+00,1.92710e+00,-1.41051e-04,4.39679e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,2.84000e-02,3.00000e-01,2.84000e-02,2.00000e-03
-1.18063e-02,1.30704e-04,-4.44662e-04,0.00000e+00,1.92609e+00,-1.30704e-04,4.44662e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,2.88000e-02,3.00000e-01,2.88000e-02,2.00000e-03
-1.16175e-02,1.20342e-04,-4.49630e-04,0.00000e+00,1.92508e+00,-1.20342e-04,4.49630e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,2.92000e-02,3.00000e-01,2.92000e-02,2.00000e-03
-1.14273e-02,1.09943e-04,-4.54518e-04,0.00000e+00,1.92407e+00,-1.09943e-04,4.54518e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,2.96000e-02,3.00000e-01,2.96000e-02,2.00000e-03
-1.12360e-02,9.95150e-05,-4.59361e-04,0.00000e+00,1.92306e+00,-9.95150e-05,4.59361e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.00000e-02,3.00000e-01,3.00000e-02,2.00000e-03
-1.10442e-02,8.90684e-05,-4.64193e-04,0.00000e+00,1.92205e+00,-8.90684e-05,4.64193e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.04000e-02,3.00000e-01,3.04000e-02,2.00000e-03
-1.08515e-02,7.86074e-05,-4.68975e-04,0.00000e+00,1.92104e+00,-7.86074e-05,4.68975e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.08000e-02,3.00000e-01,3.08000e-02,2.00000e-03
-1.06578e-02,6.81342e-05,-4.73669e-04,0.00000e+00,1.92003e+00,-6.81342e-05,4.73669e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.12000e-02,3.00000e-01,3.12000e-02,2.00000e-03
-1.04634e-02,5.76392e-05,-4.78356e-04,0.00000e+00,1.91903e+00,-5.76392e-05,4.78356e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.16000e-02,3.00000e-01,3.16000e-02,2.00000e-03
-1.02684e-02,4.71221e-05,-4.83038e-04,0.00000e+00,1.91802e+00,-4.71221e-05,4.83038e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.20000e-02,3.00000e-01,3.20000e-02,2.00000e-03
-1.00729e-02,3.66392e-05,-4.87574e-04,0.00000e+00,1.91701e+00,-3.66392e-05,4.87574e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.24000e-02,3.00000e-01,3.24000e-02,2.00000e-03
-9.87667e-03,2.61313e-05,-4.92107e-04,0.00000e+00,1.91601e+00,-2.61313e-05,4.92107e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.28000e-02,3.00000e-01,3.28000e-02,2.00000e-03
-9.67968e-03,1.55984e-05,-4.96639e-04,0.00000e+00,1.91500e+00,-1.55984e-05,4.96639e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.32000e-02,3.00000e-01,3.32000e-02,2.00000e-03
-9.48266e-03,5.10645e-06,-5.01062e-04,0.00000e+00,1.91400e+00,-5.10645e-06,5.01062e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.36000e-02,3.00000e-01,3.36000e-02,2.00000e-03
-9.28520e-03,-5.38014e-06,-5.05434e-04,0.00000e+00,1.91299e+00,5.38014e-06,5.05434e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.40000e-02,3.00000e-01,3.40000e-02,2.00000e-03
-9.08691e-03,-1.58946e-05,-5.09807e-04,0.00000e+00,1.91199e+00,1.58946e-05,5.09807e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.44000e-02,3.00000e-01,3.44000e-02,2.00000e-03
-8.88844e-03,-2.63900e-05,-5.14122e-04,0.00000e+00,1.91099e+00,2.63900e-05,5.14122e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.48000e-02,3.00000e-01,3.48000e-02,2.00000e-03
-8.69035e-03,-3.68211e-05,-5.18323e-04,0.00000e+00,1.90999e+00,3.68211e-05,5.18323e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.52000e-02,3.00000e-01,3.52000e-02,2.00000e-03
-8.49138e-03,-4.72832e-05,-5.22529e-04,0.00000e+00,1.90898e+00,4.72832e-05,5.22529e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.56000e-02,3.00000e-01,3.56000e-02,2.00000e-03
-8.29155e-03,-5.77763e-05,-5.26742e-04,0.00000e+00,1.90798e+00,5.77763e-05,5.26742e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.60000e-02,3.00000e-01,3.60000e-02,2.00000e-03
-8.09338e-03,-6.81115e-05,-5.30743e-04,0.00000e+00,1.90698e+00,6.81115e-05,5.30743e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.64000e-02,3.00000e-01,3.64000e-02,2.00000e-03
-7.89432e-03,-7.84673e-05,-5.34730e-04,0.00000e+00,1.90598e+00,7.84673e-05,5.34730e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.68000e-02,3.00000e-01,3.68000e-02,2.00000e-03
-7.69445e-03,-8.88499e-05,-5.38724e-04,0.00000e+00,1.90498e+00,8.88499e-05,5.38724e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.72000e-02,3.00000e-01,3.72000e-02,2.00000e-03
-7.49601e-03,-9.91108e-05,-5.42582e-04,0.00000e+00,1.90399e+00,9.91108e-05,5.42582e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.76000e-02,3.00000e-01,3.76000e-02,2.00000e-03
-7.29784e-03,-1.09327e-04,-5.46379e-04,0.00000e+00,1.90299e+00,1.09327e-04,5.46379e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.80000e-02,3.00000e-01,3.80000e-02,2.00000e-03
-7.09882e-03,-1.19572e-04,-5.50188e-04,0.00000e+00,1.90199e+00,1.19572e-04,5.50188e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.84000e-02,3.00000e-01,3.84000e-02,2.00000e-03
-6.90029e-03,-1.29760e-04,-5.53930e-04,0.00000e+00,1.90100e+00,1.29760e-04,5.53930e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.88000e-02,3.00000e-01,3.88000e-02,2.00000e-03
-6.70360e-03,-1.39804e-04,-5.57529e-04,0.00000e+00,1.90000e+00,1.39804e-04,5.57529e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.92000e-02,3.00000e-01,3.92000e-02,2.00000e-03
-6.50601e-03,-1.49881e-04,-5.61144e-04,0.00000e+00,1.89900e+00,1.49881e-04,5.61144e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.96000e-02,3.00000e-01,3.96000e-02,2.00000e-03
-6.30750e-03,-1.59990e-04,-5.64775e-04,0.00000e+00,1.89801e+00,1.59990e-04,5.64775e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,4.00000e-02,3.00000e-01,4.00000e-02,2.00000e-03
-6.11284e-03,-1.69832e-04,-5.68169e-04,0.00000e+00,1.89701e+00,1.69832e-04,5.68169e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,4.04000e-02,3.00000e-01,4.04000e-02,2.00000e-03
-5.91723e-03,-1.79709e-04,-5.71582e-04,0.00000e+00,1.89602e+00,1.79709e-04,5.71582e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,4.08000e-02,3.00000e-01,4.08000e-02,2.00000e-03
-5.72065e-03,-1.89621e-04,-5.75015e-04,0.00000e+00,1.89503e+00,1.89621e-04,5.75015e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,4.12000e-02,3.00000e-01,4.12000e-02,2.00000e-03
-5.52675e-03,-1.99344e-04,-5.78288e-04,0.00000e+00,1.89403e+00,1.99344e-04,5.78288e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,4.16000e-02,3.00000e-01,4.16000e-02,2.00000e-03
-5.33367e-03,-2.08991e-04,-5.81493e-04,0.00000e+00,1.89304e+00,2.08991e-04,5.81493e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,4.20000e-02,3.00000e-01,4.20000e-02,2.00000e-03
-5.13957e-03,-2.18676e-04,-5.84721e-04,0.00000e+00,1.89205e+00,2.18676e-04,5.84721e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,4.24000e-02,3.00000e-01,4.24000e-02,2.00000e-03
-4.94651e-03,-2.28275e-04,-5.87877e-04,0.00000e+00,1.89106e+00,2.28275e-04,5.87877e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,4.28000e-02,3.00000e-01,4.28000e-02,2.00000e-03
-4.75648e-03,-2.37664e-04,-5.90867e-04,0.00000e+00,1.89007e+00,2.37664e-04,5.90867e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,4.32000e-02,3.00000e-01,4.32000e-02,2.00000e-03
-4.56540e-03,-2.47093e-04,-5.93883e-04,0.00000e+00,1.88908e+00,2.47093e-04,5.93883e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,4.36000e-02,3.00000e-01,4.36000e-02,2.00000e-03
-4.37326e-03,-2.56563e-04,-5.96927e-04,0.00000e+00,1.88809e+00,2.56563e-04,5.96927e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,4.40000e-02,3.00000e-01,4.40000e-02,2.00000e-03
-4.18680e-03,-2.65666e-04,-5.99695e-04,0.00000e+00,1.88710e+00,2.65666e-04,5.99695e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,4.44000e-02,3.00000e-01,4.44000e-02,2.00000e-03
-3.99924e-03,-2.74811e-04,-6.02493e-04,0.00000e+00,1.88611e+00,2.74811e-04,6.02493e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,4.48000e-02,3.00000e-01,4.48000e-02,2.00000e-03
-3.81058e-03,-2.84000e-04,-6.05322e-04,0.00000e+00,1.88512e+00,2.84000e-04,6.05322e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,4.52000e-02,3.00000e-01,4.52000e-02,2.00000e-03
-3.62572e-03,-2.92937e-04,-6.07969e-04,0.00000e+00,1.88413e+00,2.92937e-04,6.07969e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,4.56000e-02,3.00000e-01,4.56000e-02,2.00000e-03
-3.44217e-03,-3.01772e-04,-6.10543e-04,0.00000e+00,1.88315e+00,3.01772e-04,6.10543e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,4.60000e-02,3.00000e-01,4.60000e-02,2.00000e-03
-3.25826e-03,-3.10594e-04,-6.13116e-04,0.00000e+00,1.88216e+00,3.10594e-04,6.13116e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,4.64000e-02,3.00000e-01,4.64000e-02,2.00000e-03
-3.07642e-03,-3.19264e-04,-6.15587e-04,0.00000e+00,1.88117e+00,3.19264e-04,6.15587e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,4.68000e-02,3.00000e-01,4.68000e-02,2.00000e-03
-2.89879e-03,-3.27660e-04,-6.17871e-04,0.00000e+00,1.88019e+00,3.27660e-04,6.17871e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,4.72000e-02,3.00000e-01,4.72000e-02,2.00000e-03
